COLLUDOL SOL BUCCALE,COOPERATION PHARMACEUTIQUE FRANCAISE
COLLUSPIR COLLUTOIRE NSFP,NULL
CYTEAL SAVON SOLIDE NSFP,PIERRE FABRE MEDICAMENT
DERMASPRAY SOL FL 50ML NSFP,NULL
ETOPOSIDE PF 100MG/5ML INJ FL NSFP,PIERRE FABRE MEDICAMENT
GASTERINE TABLETTE NSFP,NULL
GRIPPONYL GELULE NSFP,NULL
IODORGANINE 75MG CPR NSFP,NULL
LAROSCORBINE 500MG CPR SS SUCRE NSFP,ROCHE NICHOLAS
LAROSCORBINE 1G CPR EF SS SUCRE NSFP,ROCHE NICHOLAS
LAROSCORBINE 1G PDR SS SUCRE NSFP,NULL
BIOCOL PDR ET SOL 0.5ML NSFP,LFB-BIOMEDICAMENTS
BIOCOL PDR ET SOL 1ML NSFP,LFB-BIOMEDICAMENTS
BIOCOL PDR ET SOL 2ML NSFP,LFB-BIOMEDICAMENTS
BIOCOL PDR ET SOL 5ML NSFP,LFB-BIOMEDICAMENTS
FACTEUR VIII LFB 500UI/5ML NSFP,LFB-BIOMEDICAMENTS
BETAFACT 500UI/10ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
ALBUMINE LFB 4% SOL INJ 250ML NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
ALBUMINE LFB 4% SOL INJ 500ML NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
ALBUMINE LFB 20% SOL INJ 100ML NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
BREXIN 20MG PDR ORALE SACHET NSFP,NULL
CYCLADOL 20MG PDR ORALE SACHET NSFP,CHIESI SA
ALBUMINE MERIEUX 20% 50ML NSFP,NULL
ALBUMINE MERIEUX 20% 10ML NSFP,NULL
ALBUMINE MERIEUX 20% 125ML NSFP,NULL
ELVORINE 100MG PDR INJ NSFP,WYETH PHARMACEUTICALS FRANCE
RHEOMACRODEX NACL INJ 250ML NSFP,NULL
RHEOMACRODEX SORBITOL INJ 500ML NSFP,NULL
RHEOMACRODEX GLUCOSE INJ 250ML NSFP,NULL
PLASMODEX 40 INJ FV 500ML NSFP,NULL
PLASMODEX 40 INJ FV 1L NSFP,NULL
PLASMODEX 40 INJ FP 250ML NSFP,NULL
PLASMODEX 40 INJ FP 500ML NSFP,NULL
LIPOVEN 20% EMULSION INJ FL 1L NSFP,FRESENIUS KABI FRANCE
PLASMODEX 40 INJ FP 1L NSFP,NULL
LIPOVEN 20% EMULSION INJ 250ML NSFP,FRESENIUS KABI FRANCE
LIPOVEN 20% EMULSION INJ 500ML NSFP,FRESENIUS KABI FRANCE
LIPOVEN 20% EMULSION INJ 100ML NSFP,FRESENIUS KABI FRANCE
LIPOVEN 10% EMULSION INJ 100ML NSFP,FRESENIUS KABI FRANCE
LIPOVEN 10% EMULSION INJ 500ML NSFP,FRESENIUS KABI FRANCE
PLASMION SOL INJ FP 500ML NSFP,FRESENIUS KABI FRANCE
CYMEVAN 250MG GELULE NSFP,ROCHE
ZELITREX 500MG CPR,GLAXOSMITHKLINE
ORAVIR 500MG CPR,NOVARTIS PHARMA SAS
BECONASE 50 MICROG SUSP NAS 100 NSFP,GLAXOSMITHKLINE
PALMI CPR NSFP,LEHNING
HIBIDIL 7.5MG/15ML SOL FL 15ML,MOLNLYCKE HEALTH CARE LIMITED
EPIVIR 150MG CPR,GLAXOSMITHKLINE
INVIRASE 200MG GELULE,ROCHE
GELUPRANE 500MG GELULE,SANOFI AVENTIS FRANCE
TERALITHE LP 400MG CPR,SANOFI AVENTIS FRANCE
LOVENOX 6000UI AXa/0.6ML INJ NSFP,AVENTIS
LOVENOX 8000UI AXa/0.8ML INJ NSFP,AVENTIS
LOVENOX 10000UI AXa/1ML INJ SER NSFP,AVENTIS
TEGELINE 2.5G/50ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
TEGELINE 5G/100ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
TEGELINE 10G/200ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
ENDOBULINE 0.5G/10ML PDR ET SOL NSFP,BAXTER SA
ENDOBULINE 1G/20ML PDR + SOL NSFP,NULL
ENDOBULINE 2.5G/50ML PDR ET SOL NSFP,BAXTER SA
ENDOBULINE 5G/100ML PDR ET SOL NSFP,BAXTER SA
ENDOBULINE 10G/200ML PDR ET SOL NSFP,BAXTER SA
GAMMAGARD 0.5G/10ML PDR ET SOL NSFP,BAXTER SA
GAMMAGARD 2.5G/50ML PDR SOL INJ NSFP,BAXTER SA
GAMMAGARD 5G/100ML PDR ET SOL INJ,BAXTER SA
GAMMAGARD 10G/200ML PDR ET SOL INJ,BAXTER SA
HEMOFIL M 250UI/10ML PDR INJ NSFP,BAXTER SA
HEMOFIL M 500UI/10ML PDR INJ NSFP,BAXTER SA
HEMOFIL M 1000UI/10ML PDR INJ NSFP,BAXTER SA
MONOCLATE 250UI/2.5ML INJ NSFP,ZLB BEHRING GMBH
MONOCLATE 500UI/5ML INJ NSFP,ZLB BEHRING GMBH
MONOCLATE 1000UI/10ML INJ NSFP,ZLB BEHRING GMBH
ALBUMINE LFB 20% SOL INJ 10ML NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
MONONINE 1000UI/10ML PDR ET SOL INJ,CSL BEHRING SA
MONONINE 500UI/5ML PDR ET SOL INJ,CSL BEHRING SA
IG HUM HEP B LFB 500UI/5ML INJ NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
ACLOTINE 1000UI/10ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
IG HUM HEP B LFB IV 5000UI NSFP,NULL
DELLOVA CPR NSFP,CLEMENT THIONVILLE
GAMMATETANOS LFB 250UI/2ML SOL INJ,LFB-BIOMEDICAMENTS
KASKADIL PDR ET SOL INJ FL 20ML,LFB-BIOMEDICAMENTS
AUTOPLEX T 600UCFE/30ML PDR+SOL NSFP,NULL
CLOTTAGEN 1.5G/100ML INJ NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
FEIBA 500U/20ML PDR ET SOL INJ NSFP,BAXTER SA
FEIBA 1000U/20ML PDR ET SOL INJ NSFP,BAXTER SA
ESTERASINE 500U/10ML PDR INJ NSFP,BAXTER SA
ESTERASINE 1000U/20ML PDR INJ NSFP,BAXTER SA
BRONCOCLAR 200MG GRANULES SACH NSFP,UPSA CONSEIL
KABIKINASE 1500000UI PDR INJ NSFP,PHARMACIA SAS
NEUROLITE PDR INJ,BRISTOL MYERS SQUIBB
ASPIRINE MONOT 500MG CPR NSFP,MERCK MEDICATION FAMILIALE SAS
BAUME SAINT BERNARD CREME TUBE 42G,MERCK MEDICATION FAMILIALE SAS
DOSISEPTINE 0.05% SOL FL 5ML,GIFRER BARBEZAT
CHLORHEXIDINE AL GIF 15ML NSFP,NULL
CHLORHEXIDINE AL GIF 50ML NSFP,NULL
LIORESAL 10MG/20ML SOL INJ PERF,NOVARTIS PHARMA SAS
OESCLIM 25 MICROG/24H DISP,ABBOTT PRODUCTS SAS
OESCLIM 50 MICROG/24H DISP,ABBOTT PRODUCTS SAS
OESCLIM 100 MICROG/24H DISP NSFP,SOLVAY PHARMA
SOMATULINE LP 30MG/2ML PDR + SOL INJ,IPSEN PHARMA
TELEBRIX 30 MEGLUMINE INJ 50ML,GUERBET
XENETIX 250 SOL INJ FL 50ML NSFP,GUERBET
XENETIX 250 SOL INJ FL 100ML,GUERBET
XENETIX 250 SOL INJ FL 200ML NSFP,GUERBET
XENETIX 300 SOL INJ FL 100ML,GUERBET
XENETIX 300 SOL INJ FL 20ML,GUERBET
XENETIX 300 SOL INJ FL 50ML,GUERBET
XENETIX 300 SOL INJ FL 60ML,GUERBET
XENETIX 300 SOL INJ FL 200ML,GUERBET
XENETIX 350 SOL INJ FL 100ML,GUERBET
XENETIX 350 SOL INJ FL 20ML,GUERBET
XENETIX 350 SOL INJ FL 50ML,GUERBET
XENETIX 350 SOL INJ FL 60ML,GUERBET
XENETIX 350 SOL INJ FL 200ML,GUERBET
DIAFUSOR 15MG/24H DISP TRANSDERM,PIERRE FABRE MEDICAMENT
WELLVONE 250MG CPR NSFP,GLAXOSMITHKLINE
EFFIPREV CPR,EFFIK
VOLTARENE LP 75MG CPR,NOVARTIS PHARMA SAS
TELEBRIX 35 SOL INJ FL 100ML,GUERBET
TELEBRIX 35 SOL INJ FL 50ML,GUERBET
TELEBRIX 35 SOL INJ FL 200ML,GUERBET
UROMITEXAN 1G/10ML SOL INJ IV,BAXTER SAS
UROMITEXAN 5G/50ML SOL INJ IV,BAXTER SAS
METHERGIN 0.125MG CPR NSFP,NOVARTIS PHARMA SAS
METHADONE AP-HP 10MG/7.5ML SIROP,BOUCHARA RECORDATI
METHADONE AP-HP 20MG/15ML SIROP,BOUCHARA RECORDATI
NORDITROPINE 1.3MG/1ML PDR INJ NSFP,NOVO NORDISK PHARMACEUTIQUE SAS
LEUSTATINE 10MG/10ML SOL INJ IV,JANSSEN CILAG
BSS COMPOSE SOL OPH F 240ML + F 10ML,ALCON
BSS COMPOSE SOL OPH F 480ML + F 20ML,ALCON
GENOTONORM 12MG/1ML PDR ET SOL INJ,PFIZER
ZYPLAST 17.5MG/0.5ML SUSP INJ NSFP,NULL
EPREX 10 000UI/1ML SOL INJ SER,JANSSEN CILAG
MICROSOL ZN-NI-CO SOL BUV NSFP,HERBAXT
ARKOGELULES VIGNE ROUGE GELULE NSFP,ARKOPHARMA
VEGEBOM DU DR MIOT POMMADE 45G NSFP,VEGEBOM SA
VEGEBOM DU DR MIOT POMMADE 100G NSFP,TRADIPHAR
VEGEBOM SUPPO NSFP,NULL
UROSIPHON 200MG GELULE NSFP,PIERRE FABRE MEDICAMENT
UROSIPHON 2G/10ML SOL BUV AMP 10ML,PIERRE FABRE MEDICAMENT
MICROSOL S 1MG/1ML SOL BU NSFP,HERBAXT
SILIPRELE 250MG CAPSULE NSFP,HERBAXT
SERENIVAL SUSP BUV NSFP,NULL
SAPROL CPR NSFP,NULL
ZELITREX 1G CPR NC,GLAXOSMITHKLINE
EDEX 0.02MG/1ML PDR ET SOL INJ NSFP,NULL
OXEOL 10MG CPR,ASTRAZENECA
HAVRIX 360U/0.5ML NR ENF SUSP NSFP,NULL
ACTRAPID HM GE 10UI/2ML SOL INJ NSFP,NULL
ROZAGEL 0.75% GEL,BAILLEUL
IDEOS 500MG/400UI CPR,INNOTECH INTERNATIONAL
ANANDRON 150MG CPR,SANOFI AVENTIS FRANCE
ESBERIVEN FORT CPR,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
DIOVENOR 600MG CPR,INNOTECH INTERNATIONAL
NYOLOL 0.25% COLLYRE FL 3ML NSFP,EUROPHTA
NYOLOL 0.50% COLLYRE FL 3ML Gé NSFP,EUROPHTA
NAABAK 4.9% COLLYRE FL 5ML NSFP,THEA
LACRINORM 0.2% GEL OPH,CHAUVIN
HEXTRIL 0.1% SOL PR BDB FL 30ML,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
HEXTRIL 0.1% SOL PR BDB 500ML NSFP,PFIZER SANTE GRAND PUBLIC
ENDOXAN 1000MG PDR INJ,BAXTER SA
OESTRODOSE 0.06% GEL FL 80G,BESINS INTERNATIONAL
EAU PRECIEUSE SOL NSFP,NULL
DRAGEES FUCA CPR,HEPATOUM
MICROSOL CU 0.4MG/1ML SOL BUV NSFP,HERBAXT
COLD CREAM ROCHE-POSAY CREME45G NSFP,ROCHE POSAY
CHARLIEU ANTI POUX SHAMPOOING NSFP,MAYOLY SPINDLER
CAMPHRICE DU CANADA BATON,HOMME DE FER (L')
BAUME DALET POMMADE NSFP,NULL
EUVANOL SOL NASALE,MERCK MEDICATION FAMILIALE SAS
MIXTARD 40 NOVOLET 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
EX'AIL VITAMINE P CPR NSFP,MCNEIL SANTE GRAND PUBLIC
MICROSOL F 0.4MG/1ML SOL BUV NSFP,HERBAXT
FLUXIVAL SUSP BUV NSFP,CHEFARO ARDEVAL
FRAGONAL CPR NSFP,NEGMA LERADS
ARKOGELULES GINSENG 390MG GELULE,ARKOPHARMA
GRANIONS LITHIUM 1MG/2ML SOL BUV,LABORATOIRE DES GRANIONS
HUILE DE PARAFFINE GILBERT FL 250ML,GILBERT
HUILE DE PARAFFINE GILBERT FL 500ML,GILBERT
IDEOLAXYL CPR,OMEGA PHARMA FRANCE
MIXTARD 20 NOVOLET 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
HYDRALARM 5.85MG/0.65ML COLLYRE NSFP,CHAUVIN
MIXTARD 30 NOVOLET 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
INERPAN 2.5G/1500CM2 FILM 10x10 NSFP,NULL
MIXTARD 50 NOVOLET 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
INSULATARD NPH NOVO 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
INERPAN 2.5G/1500CM2 FILM 15x20 NSFP,NULL
INERPAN 2.5G/1500CM2 FILM 20x30 NSFP,NULL
MIXTARD 10 NOVOLET 300UI/3ML NSFP,NOVO NORDISK PHARMACEUTIQUE
ITAX 0.3% SHAMPOOING FL 150ML,PIERRE FABRE MEDICAMENT
ITAX 0.3% SHAMPOOING FL 300ML,PIERRE FABRE MEDICAMENT
ITAX SOL SPRAY NSFP,NULL
ITEM ANTIPOUX 0.3% LOTION,GRANDHOUR
ITEM ANTIPOUX 0.4% SHAMPOOING,GRANDHOUR
KERATOSANE GEL NSFP,NULL
ENDIUM 300MG PDR ORALE SACHET NSFP,DEXO
LITOXOL CPR NSFP,NULL
VISIODOSE COLLYRE UNIDOSE 0.4ML,COOPERATION PHARMACEUTIQUE FRANCAISE
ZADITEN LP 2MG CPR,SIGMA TAU FRANCE
PARLODEL LP 100MG/2.5ML MICRO NSFP,NULL
PARLODEL LP 50MG/2.5ML MICRO NSFP,NULL
NICORETTE 15MG/16H DISP TRANSD NSFP,MCNEIL SANTE GRAND PUBLIC
NICORETTE 10MG/16H DISP TRANSD NSFP,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
NICORETTE 5MG/16H DISP TRANSD NSFP,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
FLAVAN 60MG CPR,DEXO
ORGASULINE 30/70 400UI/10ML INJ NSFP,ORGANON
VEINOSTASE SOL BUV,TRADIPHAR
LACRYVISC 0.3% GEL OPH TUBE 15G,ALCON
LACRYVISC 0.3% GEL OPH UNIDOSE,ALCON
HARMONET 75MICROG/20MICROG CPR,PFIZER
MELIANE 75MICROG/20MICROG CPR,BAYER SANTE
SOPHTAL 10MG/10ML SOL OPH UNIDOSE,ALCON
UREMIASE CPR NSFP,NULL
ZOVIRAX 800MG CPR,GLAXOSMITHKLINE
ZOVIRAX 800MG/10ML SUSP BUV,GLAXOSMITHKLINE
SANDOGLOBULINE 3G PDR+SOL INJ NSFP,CSL BEHRING GMBH
SANDOGLOBULINE 12G PDR+SOL INJ NSFP,CSL BEHRING GMBH
SANDOGLOBULINE 6G PDR+SOL INJ NSFP,CSL BEHRING GMBH
NORIEL 2MG CPR NSFP,RPG AVENTIS
ZOVIRAX 200MG/5ML SUSP BUV 125ML,GLAXOSMITHKLINE
FOZITEC 20MG CPR,MERCK SERONO
DAPSONE PCH 50MG GELULE NSFP,NULL
CYSTEAMINE PCH 250MG GELULE NSFP,NULL
PHOSPHOCYSTEAMINE PCH464MG GELU NSFP,NULL
PHOSPHOCYSTEAMINE PCH116MG GELU NSFP,NULL
MYLERAN 2MG CPR,HAC PHARMA
COZAAR 50MG CPR,MSD FRANCE
ULTRAVIST 300 SOL INJ FL 200ML,BAYER SANTE
ULTRAVIST 300 SOL INJ FL 50ML,BAYER SANTE
ULTRAVIST 300 SOL INJ FL 20ML,BAYER SANTE
ULTRAVIST 370 SOL INJ FL 200ML,BAYER SANTE
ULTRAVIST 370 SOL INJ FL 50ML,BAYER SANTE
ULTRAVIST 370 SOL INJ FL 20ML,BAYER SANTE
ULTRAVIST 300 SOL INJ FL 10ML NSFP,SCHERING SA
PERCUTALGINE SPRAY SOL,BESINS INTERNATIONAL
GLUCOR 100MG CPR,BAYER SANTE
GLUCOR 50MG CPR,BAYER SANTE
AMYCOR ONYCHOSET 1% POMMADE,MERCK SERONO
EDIREL 300MG GELULE NSFP,ZAMBON FRANCE
ENDOREM 126.5MG/8ML SUSP INJ NSFP,GUERBET
ETHINYLESTRADIOL PCH0.002MG CPR NSFP,NULL
CAFEINE PCH 20MG/2ML INJ NSFP,NULL
LAMISIL 1% CREME,NOVARTIS SANTE FAMILIALE SA
AMUKINE 0.06% SOL FL 500ML,GIFRER BARBEZAT
AMUKINE 0.06% SOL FL 1L,GIFRER BARBEZAT
BEPANTHENE 5% ONGUENT TUBE 100G NSFP,ROCHE NICHOLAS
TEINTURE D'ARNICA GIFRER SOL FL NSFP,NULL
TEINTURE D'ARNICA DEMEL SOL FL NSFP,NULL
TAMARINE GELEE POT 260G NSFP,GLAXOSMITHKLINE SANTE GRAND PUBLIC
CITRARGININE PDR ORALE SACHET NSFP,ZAMBON FRANCE
PULMICORT 1MG/2ML SUSP INHAL,ASTRAZENECA
PULMICORT 0.5MG/2ML SUSP INHAL,ASTRAZENECA
LOMUSOL 4% SOL NASALE FL 15ML,SANOFI AVENTIS FRANCE
POMMADE SOCA POMMADE TUBE 45G NSFP,GERDA
LACRYPOS 15MG/0.5ML COLLYRE NSFP,NULL
UMULINE PROFIL 10 400UI/10ML NSFP,NULL
UMULINE PROFIL 50 400UI/10ML NSFP,NULL
ELIXIR PAREGORIQUE GIFRER 50%  NSFP,GIFRER BARBEZAT
RENNIE SUSP BUV SS SUCRE NSFP,NULL
TRANSVERCID 3.62MG/6MM DISPOSITIF,PIERRE FABRE MEDICAMENT
ISODRIL PHENYLEPHRINE COLLYRE,MERCK MEDICATION FAMILIALE SAS
GLUCONATE CHLOREX CRT BAIN BOUCHE,CRISTERS
PREXIDINE 0.12% SOL PR BDB FL 200ML,EXPANSCIENCE
LONGALGIC 1G PDR ORALE SACHET NSFP,UCB PHARMA SA
BIOCIDAN 0.025% COLLYRE UNIDOSE,MENARINI FRANCE
BRULEX POMMADE TUBE 30G NSFP,BAILLY A SPEAB
MEDIVEINE 300MG CPR,ELERTE
MUCICLAR 5% SOL BUV NSFP,MCNEIL SANTE GRAND PUBLIC
BEROCCA CPR EFF,BAYER SANTE FAMILIALE
LYSOCALM CPR NSFP,PIERRE FABRE MEDICAMENT
CHLORHEXIDINE AQ GIL 0.05% 20ML NSFP,GILBERT
CHLORHEXIDINE AQ GIL 0.05% COL 20ML,GILBERT
LAMICTAL 100MG CPR DISP,GLAXOSMITHKLINE
OROCAL VIT D3 CPR NSFP,NULL
PANGEN 26MG COMPRESSE 1.3x1.3CM NSFP,URGO
PANGEN 400MG PDR FL NSFP,URGO
NEURONTIN 100MG GELULE,PFIZER
NEURONTIN 300MG GELULE,PFIZER
NEURONTIN 400MG GELULE,PFIZER
LAROFERON 3MUI/1ML SOL INJ NSFP,NULL
LOGIMAX LP 5MG/47.5MG CPR,ASTRAZENECA
INNOHEP 40 000UI AXa/2ML INJ NSFP,LEO FRANCE SA
CACIT VIT D3 1000MG/880UI GRANULES,WARNER CHILCOTT FRANCE
OPTIZOR 5MG/24H DISP TRANSDERM NSFP,NULL
OPTIZOR 10MG/24H DISP TRANSDERM NSFP,NULL
PROGRAF 1MG GELULE,ASTELLAS PHARMA SAS
TRINIPATCH 5MG/24H DISP TRANSDERM,LABORATOIRES MAJORELLE
TRINIPATCH 10MG/24H DISP TRANSDERM,LABORATOIRES MAJORELLE
PROGRAF 5MG GELULE,ASTELLAS PHARMA SAS
TIMOPTOL LP 0.25% COLLYRE FL 2.5ML,MSD FRANCE
TIMOPTOL LP 0.50% COLLYRE FL 2.5ML,MSD FRANCE
DIMETANE SS SUCRE AD SOL BUV NSFP,WYETH SANTE FAMILIALE
AGRAM 1G CPR DISP Gé NSFP,PIERRE FABRE MEDICAMENT
CAMPTO 20MG/ML SOL INJ FV 5ML NSFP,PFIZER
CAMPTO 20MG/ML SOL INJ FV 2ML NSFP,PFIZER
PENTOFLUX LP 400MG CPR Gé,BOUCHARA RECORDATI
CREON 25000U GELULE,ABBOTT PRODUCTS SAS
RESPILENE 0.12% AD SIROP NSFP,SANOFI AVENTIS FRANCE
RESPILENE 0.06% ENF SIROP NSFP,SANOFI AVENTIS FRANCE
VECTRINE 300MG GELULE,LABORATOIRES PHARMA 2000
REPLENS 1970.5MG/2.5G GEL VAGI NSFP,TRADIPHAR
BIOVISC 5MG/0.5ML SOL INJ OPH NSFP,CHAUVIN
SURVANTA 200MG/8ML SUSP NSFP,ABBOTT FRANCE
REOPRO 10MG/5ML SOL INJ,LILLY FRANCE
DAFALGAN 150MG PDR ORALE EFF,BRISTOL MYERS SQUIBB
DAFALGAN 80MG NR PDR ORALE EFF,BRISTOL MYERS SQUIBB
DAFALGAN 300MG SUPPO,BRISTOL MYERS SQUIBB
DAFALGAN 150MG SUPPO,BRISTOL MYERS SQUIBB
DAFALGAN 80MG SUPPO,BRISTOL MYERS SQUIBB
ACTRAPID NOVOLET 300UI/3ML INJ NSFP,NOVO NORDISK PHARMACEUTIQUE
ZECLAR 500MG CPR,ABBOTT PRODUCTS SAS
IMIGRANE 100MG CPR NSFP,GLAXOSMITHKLINE
DEBRIDAT 74.4MG GRANULES ORAL SACHET,PFIZER
SOLUPSAN 160MG PDR EFF SACHET NSFP,NULL
SUBUTEX 0.4MG CPR,RB PHARMACEUTICALS LIMITED
SUBUTEX 2MG CPR,RB PHARMACEUTICALS LIMITED
SUBUTEX 8MG CPR,RB PHARMACEUTICALS LIMITED
INFLUVAC SUSP INJ,ABBOTT PRODUCTS SAS
ETHYOL 50MG/ML PDR INJ FL 500MG,BIOPROJET PHARMA
IUVACOR 50MG CPR NSFP,OPI
IUVACOR 50MG CPR NSFP,IDIS
IUVACOR 50MG CPR NSFP,INTSEL CHIMOS
IUVACOR 50MG CPR NSFP,INRESSA
LENTARON 250MG/2ML PDR+SOL INJ NSFP,NOVARTIS PHARMA SAS
FORADIL 12 MICROG PDR INH GELULE,NOVARTIS PHARMA SAS
MYOVIEW 0.23MG PDR INJ NSFP,AMERSHAM HEALTH SA
NALONE 0.4MG/1ML SOL INJ,SERB (L'ARGUENON INTERNATIONAL SERB)
INTERCRON 100MG/5ML SOL BUV Gé,ZAMBON FRANCE
GENAC 5% COLLYRE FL 5ML,GENEVRIER
BRONCHALENE SS SUCRE AD SIROP NSFP,NULL
DIFFERINE 0.1% GEL,GALDERMA INTERNATIONAL
HELIXATE 250UI/2.5ML PDR INJ NSFP,BAYER PHARMA
HELIXATE 500UI/5ML PDR INJ NSFP,BAYER PHARMA
HELIXATE 1000UI/10ML PDR INJ NSFP,BAYER PHARMA
IMPORTAL JEUNE ENF 2.5G PDR ORALE,SERB (L'ARGUENON INTERNATIONAL SERB)
IMPORTAL ENF 5G PDR ORALE SACHET,SERB (L'ARGUENON INTERNATIONAL SERB)
SEROPRAM 20MG CPR,LUNDBECK SAS
SEROPRAM 40MG CPR NC,LUNDBECK SAS
GELOFUSINE 4% SOL INJ FP 500ML NSFP,B BRAUN MEDICAL
HOLOXAN 2000MG PDR INJ,BAXTER SA
SEVORANE LIQUIDE INHAL FV NSFP,ABBVIE
MOSCONTIN LP 200MG CPR,MUNDIPHARMA SAS
AZANTAC 150MG GRANULES EFF SACH NSFP,GLAXOSMITHKLINE
AZANTAC 300MG GRANULES EFF SAC NSFP,GLAXOSMITHKLINE
METHADONE AP-HP 40MG/15ML SIROP,BOUCHARA RECORDATI
METHADONE AP-HP 60MG/15ML SIROP,BOUCHARA RECORDATI
SOLUMEDROL 120MG PDR INJ,PFIZER
SOLUMEDROL 40MG PDR INJ,PFIZER
SOLUMEDROL 20MG PDR INJ,PFIZER
MENOREST 37.5 MICROG/24H DISP NSFP,NOVARTIS PHARMA SAS
MENOREST 50 MICROG/24H DISP NSFP,NOVARTIS PHARMA SAS
MENOREST 75 MICROG/24H DISP NSFP,NOVARTIS PHARMA SAS
MENOREST 100 MICROG/24H DISP NSFP,NOVARTIS PHARMA SAS
LOMEXIN 600MG CAPSULE VAGINALE,EFFIK
LOMEXIN 2% CREME TUBE 15G,EFFIK
CALCIPRAT 500MG CPR,ALFA WASSERMANN PHARMA
CALCIPRAT 750MG CPR,ALFA WASSERMANN PHARMA
CALCIDOSE VIT D3 500MG/400UI PDR,MAYOLY SPINDLER
HESTERIL 6% SOL INJ POC 500ML NSFP,FRESENIUS KABI FRANCE
ELOHES 6% SOL INJ POC PVC 500ML NSFP,FRESENIUS KABI FRANCE
LACRYVISC 0.3% GEL OPH TUBE 5G,ALCON
PIROXICAM JUMER 10MG GELULE NSFP,NULL
PIROXICAM JUMER 20MG GELULE NSFP,NULL
FLEXIROX 20MG GELULE NSFP,MEDA PHARMA
FLEXIROX 10MG GELULE NSFP,MEDA PHARMA
PIROXICAM GNR 10MG GELULE NSFP,GNR PHARMA
PIROXICAM GNR 20MG GELULE NSFP,SANDOZ
HB VAX DNA 0.005MG/0.5ML INJ NSFP,AVENTIS PASTEUR MSD SNC
HB VAX DNA 0.01MG/1ML SUSP INJ NSFP,AVENTIS PASTEUR MSD SNC
HB VAX DNA 0.04MG/1ML SUSP INJ NSFP,AVENTIS PASTEUR MSD SNC
ISEPALLINE 250MG/1ML INJ IV IM NSFP,SCHERING PLOUGH
ISEPALLINE 500MG/2ML INJ IV IM NSFP,SCHERING PLOUGH
SARGRAMOSTIM LEDERLE 0.5MG PDR NSFP,NULL
SARGRAMOSTIM LEDERLE 0.25MG PDR NSFP,NULL
NAVOBAN 5MG GELULE NSFP,PRIMIUS LAB LIMITED
NAVOBAN 5MG/5ML SOL INJ AMP NSFP,PRIMIUS LAB LIMITED
RISPERDAL 2MG CPR,JANSSEN CILAG
RISPERDAL 3MG CPR NSFP,JANSSEN CILAG
RISPERDAL 4MG CPR,JANSSEN CILAG
NEORAL 100MG/ML SOL BUV FL 20ML NSFP,NOVARTIS PHARMA SAS
NEORAL 100MG/ML SOL BUV FL 50ML,NOVARTIS PHARMA SAS
NEORAL 25MG CAPSULE,NOVARTIS PHARMA SAS
NEORAL 50MG CAPSULE,NOVARTIS PHARMA SAS
NEORAL 100MG CAPSULE,NOVARTIS PHARMA SAS
VASOBRAL CPR NSFP,CHIESI SA
DOXY 50MG GELULE NSFP,ELERTE
VARNOLINE CONTINU CPR,MSD FRANCE
HEXTRIL 0.5% GEL GINGIVAL,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
HEXTRIL 0.1% PATE DENTIFRICE,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
HEMOLEVEN 1000U/10ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
PROTEINE C LFB 500UI/10ML PDR NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
LIPIOCIS 2220MBq/2ML SOL INJ,CIS BIO INTERNATIONAL
OCTREOSCAN PDR ET SOL INJ,COVIDIEN IMAGING FRANCE
APOKINON 30MG/3ML SOL INJ STYLO,AGUETTANT
CORVASAL INTRAVEINEUX 10MG PDR NSFP,SANOFI AVENTIS FRANCE
SODIUM BIC REN 1.4% INJ 20ML NSFP,RENAUDIN
SODIUM BIC REN 1.4% INJ 10ML NSFP,RENAUDIN
SODIUM BIC REN 8.4% INJ 20ML NSFP,RENAUDIN
SODIUM CHL REN 10% INJ 10ML NSFP,RENAUDIN
SODIUM CHL REN 0.9% INJ 10ML NSFP,RENAUDIN
GLUCOSE REN 50% INJ AMP 10ML NSFP,RENAUDIN
